step,time,voltage,recovery,target_voltage,target_recovery,control_current,action,reward,distance,inside_success_region
188,37.6,-1.260649063714891,-0.6437825798847678,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9394199781189456,0.10287787802728691,True
189,37.800000000000004,-1.4001251857248433,-0.6456480808137747,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7493922328241757,0.3117881640772669,False
190,38.0,-1.5149012390298315,-0.6495167401009901,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.44066290698554594,0.48799605261530216,False
191,38.2,-1.4625139502573332,-0.653778213190365,-1.199739933013916,-0.624674916267395,0.0,2,0.6375208375415771,0.4094082484323235,False
192,38.400000000000006,-1.274021527649633,-0.6560413990155224,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.927867508570671,0.13385934855328988,True
193,38.6,-1.4092829791012782,-0.6579302276913247,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.72754220812208,0.3307359289295943,False
194,38.800000000000004,-1.227981293808084,-0.6593593968328751,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.951688385439137,0.08847912797329481,True
195,39.0,-1.3691061838938698,-0.6605175727023532,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8061937754576659,0.2724655869508846,False
196,39.2,-1.4873592588736984,-0.6637298877187158,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.5239706359088914,0.45092219366382535,False
197,39.400000000000006,-1.4382579477011168,-0.6674007921731694,-1.199739933013916,-0.624674916267395,0.0,2,0.6974532840297668,0.37903522364990083,False
198,39.6,-1.251022177343657,-0.6691184018446948,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9394780769665405,0.1264070041822005,True
199,39.800000000000004,-1.3872330612679442,-0.6704807207995195,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.769698348469241,0.3058844585318759,False
200,40.0,-1.5001998126622849,-0.6738122866591394,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.4815767070877411,0.4749681035265181,False
201,40.2,-1.4466442694860444,-0.6775218470183433,-1.199739933013916,-0.624674916267395,0.0,2,0.6729119115221671,0.39759246022184885,False
202,40.400000000000006,-1.2562667636533238,-0.679217440257711,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9330782824412216,0.1491764010555392,True
203,40.6,-1.389887249503816,-0.6805138978607519,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7609538172714526,0.3177637907517464,False
204,40.800000000000004,-1.2818181953073187,-0.6819437989563529,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.9435832697813928,0.17928011211277828,True
205,41.0,-1.1101361340681724,-0.6811329497964248,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9071744668642379,0.18639732121972302,True
206,41.2,-0.9469273188142007,-0.6776867938148174,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.617477762049233,0.4063915333749502,False
207,41.400000000000006,-1.0250122360531508,-0.6736137131602226,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8227493940006485,0.28997757751020414,False
208,41.6,-1.1029741909453943,-0.670836509291221,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9338766981411584,0.1807908032791111,True
209,41.800000000000004,-0.9418982503097616,-0.6674250123144372,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6075022743408692,0.40789664827847594,False
210,42.0,-1.0219987531749508,-0.663418384064247,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8203088215879655,0.2866817319423449,False
211,42.2,-1.102036311070672,-0.6607394848016901,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9357969447127668,0.17034393379951668,True
212,42.400000000000006,-0.9429775906265824,-0.6574576189374306,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6129969658776977,0.40168045661756324,False
213,42.6,-1.0250646910738646,-0.6536108577032861,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8282295306253268,0.27631718265216326,False
214,42.800000000000004,-1.1851205938180187,-0.6517498369436451,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,1.9563531074209142,0.06423289453289092,True
215,43.0,-1.3328756745929509,-0.65237330989403,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8650514346809012,0.21387287617542805,False
216,43.2,-1.4592120374166686,-0.6551766922628114,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.6062118742485253,0.40490159803586695,False
217,43.400000000000006,-1.2709907589404503,-0.6573722293746502,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9298695118522744,0.1315119303568487,True
218,43.6,-1.4064633040529986,-0.6591973759056627,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7333570850697518,0.32715791620904855,False
219,43.800000000000004,-1.2253138202864173,-0.6605671719374614,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9521412089887185,0.08893668166444559,True
220,44.0,-1.366563145607517,-0.6616683240016614,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8103558129806631,0.26949558483795627,False
221,44.2,-1.485093721904645,-0.6648276314386176,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.5304293633476421,0.4479819188409088,False
222,44.400000000000006,-1.4362598836691196,-0.6684508355013876,-1.199739933013916,-0.624674916267395,0.0,2,0.7020816537827308,0.37665597483758273,False
223,44.6,-1.24912870233395,-0.6701244256105405,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9401580312705862,0.12638889902990566,True
224,44.800000000000004,-1.385419485716916,-0.6714443107491194,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7729140322649697,0.3039802287586298,False
225,45.0,-1.4985726641209782,-0.6747361682768507,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.4863375420980867,0.473010847497402,False
226,45.2,-1.445193751875677,-0.6784096256685147,-1.199739933013916,-0.624674916267395,0.0,2,0.6763036036823924,0.39605135408818326,False
227,45.400000000000006,-1.25487387326533,-0.6800715219031874,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.933563566923119,0.14949637543151248,True
228,45.6,-1.3885350079146979,-0.6813351668166497,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.763302668216527,0.31657108490015184,False
229,45.800000000000004,-1.28051148291047,-0.6827335894843023,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.9443764693032992,0.1791298287688428,True
230,46.0,-1.4099276309064679,-0.6843385492494782,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7176508829644683,0.34949159756578196,False
231,46.2,-1.2981413906315873,-0.6860066534573834,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.9265774429187794,0.2037000104357811,True
232,46.400000000000006,-1.1242587500371863,-0.6853842302931099,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.91759260069743,0.17800446136844444,True
233,46.6,-0.9599783227159099,-0.6820987962692202,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6492677708689025,0.39031349278545013,False
234,46.800000000000004,-1.03720633129562,-0.6781708194259706,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.842550447411104,0.27687226907244084,False
235,47.0,-1.113910508001483,-0.6755199921757283,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9427043341191548,0.17378860797749424,True
236,47.2,-0.9517616210628131,-0.6722133472153656,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6319864886014983,0.3958612758060627,False
237,47.400000000000006,-1.0309470817309623,-0.6682957602593118,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8350668539990427,0.2771837248265886,False
238,47.6,-1.1097749595209532,-0.6656878028494938,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9420407908361537,0.1657200400061731,True
239,47.800000000000004,-0.9496371183190502,-0.6624568106224202,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6293540052203439,0.393827291430881,False
240,48.0,-1.0307545114637384,-0.6586448960238888,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8373166610773143,0.2707155394450681,False
241,48.2,-1.111471731406492,-0.6561718154956185,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9460007204222358,0.1527740943981071,True
242,48.400000000000006,-1.2655545753466815,-0.6556121829705455,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,1.9341365503035988,0.1223875857472362,True
243,48.6,-1.4021526432604445,-0.6573820067725685,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7429624606645598,0.31977381305197283,False
244,48.800000000000004,-1.514441404062186,-0.6611131310750713,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.4397145653981025,0.49088073520360187,False
245,49.0,-1.4601033082401587,-0.6652036560071494,-1.199739933013916,-0.624674916267395,0.0,2,0.6413373541590922,0.4105594275459435,False
246,49.2,-1.2698947794235451,-0.6672695337205802,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.928100540846554,0.14355665503337578,True
247,49.400000000000006,-1.4037240816650791,-0.6689377142110436,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7365624497104406,0.32887556912809623,False
248,49.6,-1.5136498104886387,-0.6725273103369154,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.43897983729916684,0.49450711298277883,False
249,49.800000000000004,-1.457463251020734,-0.6764447942993382,-1.199739933013916,-0.624674916267395,0.0,2,0.6448729511709713,0.41285028740367474,False
250,50.0,-1.2656032270346862,-0.678312623672223,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9274665378031357,0.15644429793908102,True
251,50.2,-1.3980461963849997,-0.6797602622401892,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7447395534498117,0.3287285762640439,False
252,50.400000000000006,-1.288909424761719,-0.6813201805998794,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.9375055568681394,0.18618476571270715,True
253,50.6,-1.1167413628327834,-0.6806253588629528,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9133082042703542,0.17822397713947113,True
254,50.800000000000004,-0.9535356734554369,-0.6772901361529536,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6347939478879966,0.39641142114036737,False
255,51.0,-1.0317165470404268,-0.6733282268232351,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8348111521135043,0.28019737567607117,False
256,51.2,-1.1095387272566535,-0.6706604426437772,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.940323722997222,0.17233752443458825,True
257,51.400000000000006,-0.9484170865108822,-0.6673546411182429,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6248062567280457,0.39811303343493715,False
258,51.6,-1.0285590824347526,-0.6634531768479812,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8322187772164062,0.2770954360959208,False
259,51.800000000000004,-1.1084040752489062,-0.6608769101641029,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9420307077375374,0.1619165393515691,True
260,52.0,-0.9492399675670099,-0.6576931725392795,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6294846155041218,0.3923072653139531,False
261,52.2,-1.0313018881646236,-0.6539430690905662,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8393062246529087,0.26717303212728444,False
262,52.400000000000006,-1.1910020210929262,-0.6521747226537569,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,1.9569882713968358,0.06257178268946675,True
263,52.6,-1.3380068872263635,-0.6528807665864899,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8577018309052602,0.22176080495172856,False
264,52.800000000000004,-1.463346417985278,-0.6557515267516401,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.5948286061819494,0.4113863147313444,False
265,53.0,-1.274357251227187,-0.657998695327767,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9271695195769054,0.13660862413659114,True
266,53.2,-1.409211408903687,-0.6598646422967541,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7272406808663794,0.3316159034349482,False
267,53.400000000000006,-1.227559526348027,-0.6612652366315768,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9513419410243356,0.09188796988904727,True
268,53.6,-1.3683881717347037,-0.6623899890503906,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8069814249257823,0.27265951899726204,False
269,53.800000000000004,-1.4864441424640733,-0.6655653668655795,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.5262001038185683,0.4503459759966216,False
270,54.0,-1.4372032620776576,-0.6691972516660325,-1.199739933013916,-0.624674916267395,0.0,2,0.6995254941934644,0.37848847276715447,False
271,54.2,-1.2497930899900136,-0.6708739596432203,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9395765488735965,0.1283345469036918,True
272,54.400000000000006,-1.385853783911932,-0.6721930482600124,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7718292082198709,0.3051799146917494,False
273,54.6,-1.4987886038174052,-0.6754805119810972,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.4854057380285703,0.47372523938551747,False
274,54.800000000000004,-1.4452323424537097,-0.6791464609135621,-1.199739933013916,-0.624674916267395,0.0,2,0.6759293399771892,0.39660464789431876,False
275,55.0,-1.2547704494038503,-0.6807984390348204,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.933342666944553,0.15073992330886266,True
276,55.2,-1.3883129567696175,-0.682050207254383,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.7634571305585126,0.31689365278150733,False
277,55.400000000000006,-1.2801896084092814,-0.683435206956552,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.94436335516806,0.17991504555425125,True
278,55.6,-1.409526827140815,-0.685025442815366,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.718242413409604,0.34950402686620496,False
279,55.800000000000004,-1.297676123095641,-0.6866779415736721,-1.199739933013916,-0.624674916267395,0.4000000059604645,3,1.9267669105499028,0.20417232293046353,True
280,56.0,-1.1237073560441142,-0.6860389391084917,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9168813045729682,0.17966080256815622,True
281,56.2,-0.9593076615246379,-0.6827355096877865,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6473366581035335,0.3917524456437361,False
282,56.400000000000006,-1.0364101313987437,-0.6787877374495532,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8409699709783776,0.2785680757776493,False
283,56.6,-1.113019826701484,-0.676115606797473,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9416934746481176,0.17569032256640119,True
284,56.800000000000004,-0.9507661234119922,-0.672786466958827,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6292209621451246,0.3976779885285021,False
285,57.0,-1.0298358605933855,-0.6688447927945578,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8329404550768277,0.27921255649997084,False
286,57.2,-1.1085901221461545,-0.6662115389268221,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.9407739395637422,0.16788252647745272,True
287,57.400000000000006,-0.9483644918805116,-0.6629544482050882,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6259000192839047,0.39597648113185724,False
288,57.6,-1.0293799216807598,-0.6591150968062762,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.8347765600750081,0.27303809150410524,False
289,57.800000000000004,-1.110047255773365,-0.6566137117135682,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,1.944583814832157,0.15517201980818282,True
290,58.0,-0.9517063150337576,-0.6535167355046149,-1.199739933013916,-0.624674916267395,0.800000011920929,4,0.6367801207086377,0.38693535701619086,False
291,58.2,-0.954330919322759,-0.6492263724284631,-1.199739933013916,-0.624674916267395,0.0,2,0.6843156627040544,0.38147401310621226,False
292,58.400000000000006,-0.9578581181112186,-0.6450395030735239,-1.199739933013916,-0.624674916267395,0.0,2,0.6939155550924605,0.37486750278031317,False
293,58.6,-0.962276495168079,-0.6409690782221499,-1.199739933013916,-0.624674916267395,0.0,2,0.7054596303361673,0.3671184068405754,False
294,58.800000000000004,-0.9675677527762826,-0.6370276488039117,-1.199739933013916,-0.624674916267395,0.0,2,0.7187893880175816,0.3582412266812568,False
295,59.0,-0.9737058796211742,-0.6332272547984492,-1.199739933013916,-0.624674916267395,0.0,2,0.7337091374995568,0.34826365323029584,False
296,59.2,-1.0605317255672357,-0.6302166446221554,-1.199739933013916,-0.624674916267395,-0.4000000059604645,1,0.888985827430641,0.2145202465860934,False
297,59.400000000000006,-1.223192825199794,-0.6292417432439686,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,1.957063801514885,0.03748142993062955,True
298,59.6,-1.370493890777878,-0.6307571016494654,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.8080491384141183,0.2630458684964471,False
299,59.800000000000004,-1.4937798945650766,-0.6344119627229924,-1.199739933013916,-0.624674916267395,-0.800000011920929,0,0.5094689531285737,0.4528863713165955,False
300,60.0,-1.303591725308648,-0.6374006197653365,-1.199739933013916,-0.624674916267395,0.800000011920929,4,1.9032806011753114,0.16225538305234377,True
